               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.047015,             0.13368,            0.022027,             0.84822,             0.79061,             0.77774,             0.57038,            0.049756,             0.20655,            0.027533,            0.005116,            0.005116,            0.005116
                 150,            0.046091,             0.13819,             0.02144,              0.8458,             0.78759,             0.77755,             0.56852,             0.04964,             0.20662,            0.027435,            0.005083,            0.005083,            0.005083
                 151,            0.046896,               0.133,            0.021995,             0.84845,             0.78715,             0.77727,              0.5705,            0.049569,             0.20418,            0.027345,             0.00505,             0.00505,             0.00505
                 152,            0.047466,             0.13468,            0.022333,             0.84748,             0.79215,             0.77706,             0.56966,            0.049743,             0.20314,            0.027415,            0.005017,            0.005017,            0.005017
                 153,            0.046809,             0.13745,            0.022168,             0.84417,             0.79287,             0.77711,             0.56801,            0.049691,             0.20492,            0.027454,            0.004984,            0.004984,            0.004984
                 154,            0.047123,              0.1347,            0.022484,             0.84797,             0.79188,             0.77623,             0.57307,            0.049634,             0.20412,            0.027468,            0.004951,            0.004951,            0.004951
                 155,            0.045835,               0.132,            0.021689,             0.84629,             0.79084,             0.77829,             0.56696,            0.049784,             0.20711,            0.027341,            0.004918,            0.004918,            0.004918
                 156,            0.045835,             0.13216,            0.021598,             0.84353,             0.79103,             0.77761,             0.56557,            0.049687,             0.20652,            0.027138,            0.004885,            0.004885,            0.004885
                 157,            0.045768,             0.12796,            0.021796,             0.84878,             0.79138,              0.7801,              0.5724,            0.049604,              0.2063,            0.027213,            0.004852,            0.004852,            0.004852
                 158,            0.046803,             0.13842,             0.02255,             0.84853,             0.78877,             0.77976,             0.57087,            0.049624,             0.20851,            0.027301,            0.004819,            0.004819,            0.004819
                 159,            0.046111,             0.13087,            0.021426,             0.85227,              0.7938,             0.78173,             0.56937,            0.049775,             0.20715,            0.027312,            0.004786,            0.004786,            0.004786
                 160,            0.046853,              0.1382,             0.02201,             0.84797,             0.79372,             0.78075,             0.57396,            0.049459,              0.2031,            0.027321,            0.004753,            0.004753,            0.004753
                 161,            0.046209,              0.1345,            0.022003,             0.84937,             0.78938,             0.78001,              0.5733,            0.049695,             0.20612,            0.027514,             0.00472,             0.00472,             0.00472
                 162,            0.046068,             0.13297,            0.021902,             0.84989,             0.78984,             0.78074,             0.57904,            0.049446,             0.20534,            0.027188,            0.004687,            0.004687,            0.004687
                 163,            0.045134,             0.12865,            0.020899,             0.84823,             0.79032,             0.78058,             0.57457,            0.049492,             0.20804,            0.027219,            0.004654,            0.004654,            0.004654
                 164,            0.046133,             0.13275,            0.021801,             0.85255,             0.78729,             0.77924,             0.56806,            0.049634,              0.2071,            0.027344,            0.004621,            0.004621,            0.004621
                 165,            0.045326,             0.13462,            0.021339,              0.8526,             0.79134,             0.78087,             0.57071,            0.049524,             0.20514,            0.027261,            0.004588,            0.004588,            0.004588
                 166,            0.045885,             0.13171,            0.021156,             0.85179,             0.79399,              0.7805,             0.57241,            0.049445,             0.20343,            0.027187,            0.004555,            0.004555,            0.004555
                 167,            0.045072,             0.13231,            0.021076,             0.85308,             0.78679,             0.77771,             0.57169,            0.049373,             0.20434,            0.027296,            0.004522,            0.004522,            0.004522
                 168,             0.04572,             0.13171,            0.020945,             0.85502,             0.78935,              0.7795,             0.56889,            0.049523,             0.20457,            0.027168,            0.004489,            0.004489,            0.004489
                 169,            0.045332,             0.12943,            0.021523,              0.8517,             0.78973,             0.77954,             0.57801,             0.04923,             0.20497,            0.027154,            0.004456,            0.004456,            0.004456
                 170,            0.047399,             0.13372,            0.022172,             0.85453,             0.79348,              0.7794,             0.57633,            0.049439,             0.20464,            0.027202,            0.004423,            0.004423,            0.004423
                 171,            0.046176,             0.13213,            0.021572,             0.85712,             0.78949,             0.77859,              0.5736,            0.049544,             0.20341,            0.027153,             0.00439,             0.00439,             0.00439
                 172,            0.045627,             0.12911,            0.020968,             0.85055,             0.79551,             0.78012,             0.57435,            0.049449,              0.2066,            0.027132,            0.004357,            0.004357,            0.004357
                 173,            0.046063,             0.13423,            0.021732,             0.85377,             0.79222,             0.77954,             0.58043,             0.04925,             0.20673,            0.027007,            0.004324,            0.004324,            0.004324
                 174,            0.045999,             0.13311,            0.021346,             0.85457,             0.78659,             0.78023,             0.57179,            0.049463,             0.20558,            0.026987,            0.004291,            0.004291,            0.004291
                 175,            0.045873,             0.13117,            0.021338,             0.85582,             0.79281,             0.77764,             0.57917,            0.049286,             0.20591,            0.027094,            0.004258,            0.004258,            0.004258
                 176,            0.046111,             0.13133,            0.021582,             0.84867,             0.79501,             0.77787,             0.57312,            0.049382,             0.20739,            0.027123,            0.004225,            0.004225,            0.004225
                 177,            0.045183,             0.12738,            0.021553,             0.85004,             0.79296,             0.77957,             0.57571,            0.049299,             0.20792,            0.026973,            0.004192,            0.004192,            0.004192
                 178,            0.045567,             0.12968,            0.021588,             0.85301,             0.78912,             0.77696,             0.57363,            0.049432,             0.20768,            0.027166,            0.004159,            0.004159,            0.004159
                 179,            0.045331,             0.13072,            0.021185,             0.85239,             0.78956,             0.77775,             0.57372,            0.049394,             0.20764,            0.027316,            0.004126,            0.004126,            0.004126
                 180,            0.045793,             0.13172,            0.021237,             0.85538,             0.78769,             0.77669,              0.5743,            0.049523,             0.20717,            0.027194,            0.004093,            0.004093,            0.004093
                 181,            0.045097,             0.12982,            0.021204,             0.85355,             0.79453,             0.77939,             0.57635,            0.049349,             0.20537,            0.027105,             0.00406,             0.00406,             0.00406
                 182,            0.045084,               0.132,            0.021161,             0.85134,             0.79085,             0.77954,             0.57176,            0.049579,             0.20872,            0.027153,            0.004027,            0.004027,            0.004027
                 183,            0.045399,             0.12764,            0.021117,             0.85528,             0.78749,             0.78095,             0.57741,            0.049236,             0.20567,            0.026971,            0.003994,            0.003994,            0.003994
                 184,            0.043636,             0.12558,            0.020175,             0.85206,             0.79357,             0.78252,             0.58309,            0.049152,             0.20587,            0.026981,            0.003961,            0.003961,            0.003961
                 185,            0.045901,             0.13186,            0.021658,             0.85454,             0.78885,             0.78157,             0.57921,            0.049322,             0.20603,            0.026994,            0.003928,            0.003928,            0.003928
                 186,            0.044616,             0.12651,            0.020753,             0.85291,             0.79239,             0.78186,             0.57361,            0.049451,             0.20727,            0.027013,            0.003895,            0.003895,            0.003895
                 187,            0.044456,             0.13032,            0.020415,             0.85091,              0.7978,             0.78112,             0.57718,            0.049196,             0.20524,            0.027047,            0.003862,            0.003862,            0.003862
                 188,            0.044434,             0.12744,            0.020946,             0.84938,              0.7965,             0.78122,             0.57998,            0.049036,             0.20434,            0.026939,            0.003829,            0.003829,            0.003829
                 189,            0.046263,             0.13106,             0.02148,             0.85498,             0.79421,             0.78167,             0.58186,             0.04907,             0.20568,            0.027055,            0.003796,            0.003796,            0.003796
                 190,            0.044428,             0.12839,            0.020599,             0.85383,             0.79079,             0.78139,             0.58055,             0.04919,             0.20617,            0.027029,            0.003763,            0.003763,            0.003763
                 191,            0.044774,             0.13105,            0.020477,             0.85504,             0.79012,             0.78041,             0.58183,            0.049112,             0.20755,            0.027241,             0.00373,             0.00373,             0.00373
                 192,             0.04408,             0.12376,            0.020647,             0.85833,             0.78888,             0.78157,             0.57854,            0.049104,             0.20533,            0.027046,            0.003697,            0.003697,            0.003697
                 193,            0.044275,             0.12642,            0.020824,             0.85661,             0.79316,             0.78071,              0.5756,            0.049215,             0.20616,            0.026943,            0.003664,            0.003664,            0.003664
                 194,            0.044507,             0.12596,            0.020716,             0.85736,             0.79368,             0.78192,             0.57783,            0.049282,             0.20757,            0.026957,            0.003631,            0.003631,            0.003631
                 195,            0.044647,             0.12816,            0.021417,              0.8542,             0.79177,             0.77848,             0.58013,            0.049117,             0.20708,            0.027139,            0.003598,            0.003598,            0.003598
                 196,            0.044242,             0.12914,            0.020789,             0.85261,             0.79274,             0.77927,             0.58112,             0.04922,             0.20418,            0.027019,            0.003565,            0.003565,            0.003565
                 197,            0.045033,              0.1305,            0.021273,             0.85579,             0.79982,             0.78206,             0.58192,            0.049138,             0.20507,            0.027023,            0.003532,            0.003532,            0.003532
                 198,             0.04323,             0.12776,            0.020604,             0.85917,             0.79285,              0.7835,             0.58074,            0.049073,             0.20618,            0.027013,            0.003499,            0.003499,            0.003499
                 199,            0.044286,             0.12755,            0.020497,             0.85623,             0.79041,             0.78155,             0.58223,            0.049087,              0.2085,            0.027106,            0.003466,            0.003466,            0.003466
                 200,            0.045082,             0.13172,            0.021353,             0.86395,             0.78693,             0.78057,             0.57869,            0.049263,             0.20704,            0.027097,            0.003433,            0.003433,            0.003433
                 201,            0.044887,             0.12914,            0.021086,             0.85168,             0.79629,             0.78157,             0.58097,            0.049134,             0.20568,            0.027027,              0.0034,              0.0034,              0.0034
                 202,            0.044752,             0.13226,            0.021181,             0.85377,             0.79703,             0.78239,             0.58286,            0.048896,             0.20678,            0.027029,            0.003367,            0.003367,            0.003367
                 203,            0.043434,             0.12173,            0.020079,             0.85814,             0.79862,             0.78423,             0.58398,            0.048968,             0.20734,            0.027011,            0.003334,            0.003334,            0.003334
                 204,            0.045367,              0.1284,            0.020983,             0.85752,             0.79382,             0.78221,             0.58103,            0.049004,              0.2084,            0.026972,            0.003301,            0.003301,            0.003301
                 205,            0.044602,             0.12625,            0.020871,             0.84933,              0.7999,             0.78208,             0.57651,            0.049274,              0.2089,            0.027174,            0.003268,            0.003268,            0.003268
                 206,            0.044858,             0.13159,            0.020839,             0.85388,              0.7901,              0.7811,             0.58146,            0.049063,             0.20609,            0.027059,            0.003235,            0.003235,            0.003235
                 207,            0.044024,             0.12569,            0.020143,             0.85654,             0.79022,             0.78053,             0.58071,            0.049125,             0.20655,            0.027026,            0.003202,            0.003202,            0.003202
                 208,             0.04381,             0.12447,            0.020291,             0.85737,              0.7909,             0.78074,             0.57971,            0.049029,             0.20589,            0.026978,            0.003169,            0.003169,            0.003169
                 209,            0.044126,             0.12738,              0.0205,             0.85372,             0.79438,             0.78015,             0.58197,            0.048955,             0.20734,            0.027019,            0.003136,            0.003136,            0.003136
                 210,            0.044663,             0.13139,            0.020457,             0.85889,             0.78936,             0.78051,              0.5844,            0.048797,             0.20727,            0.026998,            0.003103,            0.003103,            0.003103
                 211,            0.042606,             0.12098,            0.019691,             0.85792,              0.7947,             0.78226,             0.58648,            0.048857,             0.20805,            0.027029,             0.00307,             0.00307,             0.00307
                 212,             0.04406,             0.12697,            0.020845,              0.8554,              0.7972,             0.78398,             0.58375,            0.049065,             0.20832,            0.027081,            0.003037,            0.003037,            0.003037
                 213,            0.043583,             0.12699,            0.019958,             0.85204,             0.79614,             0.78323,             0.58516,            0.048978,              0.2059,             0.02701,            0.003004,            0.003004,            0.003004
                 214,            0.044212,             0.12605,            0.020626,               0.855,              0.7939,             0.78039,             0.57979,             0.04901,             0.20671,            0.026921,            0.002971,            0.002971,            0.002971
                 215,            0.043533,             0.12593,            0.020416,             0.85145,             0.79769,             0.78261,             0.58154,            0.048918,             0.20823,            0.026945,            0.002938,            0.002938,            0.002938
                 216,            0.042513,             0.12116,            0.020163,              0.8519,             0.79722,             0.78309,             0.58364,            0.048898,             0.20792,            0.026947,            0.002905,            0.002905,            0.002905
                 217,            0.043867,             0.12323,            0.020211,             0.86086,             0.78775,             0.78186,             0.58555,              0.0488,             0.20881,            0.026883,            0.002872,            0.002872,            0.002872
                 218,            0.043955,             0.12458,            0.020629,             0.85597,               0.795,              0.7824,             0.58421,            0.048896,             0.20863,             0.02698,            0.002839,            0.002839,            0.002839
                 219,            0.043129,             0.12327,            0.019976,             0.85663,             0.79492,             0.78439,             0.58445,            0.048855,             0.20765,            0.026855,            0.002806,            0.002806,            0.002806
                 220,            0.043736,             0.12416,            0.020343,              0.8555,             0.79537,             0.78342,             0.58487,            0.048935,             0.20791,            0.026958,            0.002773,            0.002773,            0.002773
                 221,            0.043383,             0.12093,            0.020097,             0.85412,              0.7975,             0.78567,             0.58553,            0.048942,             0.20644,            0.027053,             0.00274,             0.00274,             0.00274
                 222,            0.043165,             0.12311,            0.020157,             0.85858,             0.79054,             0.78475,             0.58679,            0.048836,             0.20645,             0.02695,            0.002707,            0.002707,            0.002707
                 223,            0.042735,             0.12303,            0.019611,             0.85795,             0.79617,             0.78254,             0.58979,             0.04856,             0.20553,            0.026927,            0.002674,            0.002674,            0.002674
                 224,            0.042982,             0.12492,            0.019729,             0.85653,             0.79722,             0.78251,             0.58716,            0.048723,              0.2076,            0.026929,            0.002641,            0.002641,            0.002641
                 225,            0.045022,             0.12752,            0.021281,             0.85202,             0.80001,             0.78298,             0.58756,            0.048746,             0.20845,            0.026989,            0.002608,            0.002608,            0.002608
                 226,            0.043451,             0.12207,            0.019995,             0.85446,             0.80119,             0.78208,             0.58594,            0.048768,             0.20785,            0.026955,            0.002575,            0.002575,            0.002575
                 227,            0.043368,             0.12398,            0.020156,              0.8558,             0.79872,             0.78247,             0.58904,            0.048582,             0.20691,            0.026963,            0.002542,            0.002542,            0.002542
                 228,            0.043857,             0.12252,              0.0204,             0.85537,              0.7981,             0.78202,             0.58926,            0.048615,             0.20722,            0.026954,            0.002509,            0.002509,            0.002509
                 229,            0.043204,             0.12382,            0.020358,             0.85449,             0.80014,             0.78356,             0.59091,            0.048637,             0.20687,            0.026987,            0.002476,            0.002476,            0.002476
                 230,            0.043695,             0.12142,            0.020148,             0.85068,             0.80199,             0.78421,             0.58993,            0.048638,             0.20793,            0.026877,            0.002443,            0.002443,            0.002443
                 231,            0.043856,             0.12445,            0.020795,              0.8514,             0.79843,             0.78397,             0.58695,            0.048744,             0.20859,            0.026926,             0.00241,             0.00241,             0.00241
                 232,            0.043865,             0.12544,            0.020521,             0.85794,             0.79893,             0.78401,             0.59062,            0.048697,              0.2072,            0.027035,            0.002377,            0.002377,            0.002377
                 233,            0.043742,             0.12525,            0.020248,             0.85722,             0.79841,             0.78448,             0.58797,            0.048707,             0.20836,            0.027114,            0.002344,            0.002344,            0.002344
                 234,            0.043297,             0.12192,            0.020364,             0.85383,             0.79856,             0.78392,             0.58825,            0.048727,             0.20975,            0.027103,            0.002311,            0.002311,            0.002311
                 235,             0.04215,             0.11811,            0.019881,             0.85492,             0.79802,             0.78411,             0.58605,            0.048825,             0.20885,            0.026869,            0.002278,            0.002278,            0.002278
                 236,            0.043351,             0.12491,            0.019866,              0.8563,             0.79458,             0.78387,             0.58799,            0.048691,             0.20854,            0.026859,            0.002245,            0.002245,            0.002245
                 237,            0.042597,             0.11898,            0.020062,             0.85745,             0.79646,             0.78259,              0.5856,            0.048676,             0.21038,             0.02702,            0.002212,            0.002212,            0.002212
                 238,            0.043693,             0.12666,            0.020454,             0.85539,             0.80004,             0.78266,               0.588,            0.048548,              0.2086,            0.026994,            0.002179,            0.002179,            0.002179
                 239,            0.042132,             0.11922,            0.020034,             0.85585,             0.79919,             0.78564,             0.58923,            0.048609,             0.20805,            0.026852,            0.002146,            0.002146,            0.002146
                 240,            0.042324,             0.11929,            0.019348,             0.85289,             0.79778,             0.78531,             0.59041,            0.048593,             0.20698,            0.026858,            0.002113,            0.002113,            0.002113
                 241,            0.042258,             0.12184,            0.019662,             0.85341,             0.79759,             0.78454,             0.58811,            0.048605,             0.20747,            0.026839,             0.00208,             0.00208,             0.00208
                 242,             0.04245,              0.1193,            0.019798,             0.85141,             0.80198,             0.78535,             0.58875,             0.04865,             0.20844,            0.026822,            0.002047,            0.002047,            0.002047
                 243,            0.043052,             0.12417,            0.019906,             0.85403,               0.798,             0.78492,             0.58901,            0.048649,             0.20852,            0.026955,            0.002014,            0.002014,            0.002014
                 244,            0.042457,             0.12048,            0.019447,             0.85447,             0.79821,             0.78446,             0.58804,            0.048595,              0.2078,            0.026907,            0.001981,            0.001981,            0.001981
                 245,            0.044067,             0.12329,            0.020656,             0.85207,             0.79604,             0.78448,             0.59132,            0.048474,             0.20667,            0.026778,            0.001948,            0.001948,            0.001948
                 246,            0.042241,              0.1221,            0.019849,             0.85833,              0.7955,             0.78519,             0.59259,            0.048446,              0.2085,            0.026792,            0.001915,            0.001915,            0.001915
                 247,            0.043223,             0.12317,            0.019949,             0.85906,             0.79456,             0.78463,             0.59245,            0.048435,             0.20842,            0.026871,            0.001882,            0.001882,            0.001882
                 248,            0.041972,             0.11642,            0.019373,             0.85672,             0.79929,             0.78527,             0.59286,            0.048479,             0.20841,            0.026952,            0.001849,            0.001849,            0.001849
                 249,            0.042317,             0.11829,            0.019453,             0.85775,             0.79975,             0.78532,             0.59074,             0.04855,             0.20834,            0.026862,            0.001816,            0.001816,            0.001816
                 250,            0.042879,             0.11868,            0.019882,             0.85462,              0.7966,             0.78472,             0.59206,            0.048467,             0.20798,            0.026883,            0.001783,            0.001783,            0.001783
                 251,            0.042433,             0.11855,             0.01976,             0.85931,             0.79516,             0.78431,             0.58963,            0.048468,               0.209,            0.027006,             0.00175,             0.00175,             0.00175
                 252,            0.042527,             0.11875,            0.019796,             0.85704,             0.79686,             0.78314,             0.58803,            0.048577,             0.21034,            0.027017,            0.001717,            0.001717,            0.001717
                 253,            0.041856,             0.11907,            0.019508,             0.85751,             0.79666,             0.78381,             0.58993,            0.048478,             0.20932,            0.026978,            0.001684,            0.001684,            0.001684
                 254,            0.043109,             0.12086,            0.020146,             0.85574,             0.79663,             0.78395,             0.59037,            0.048422,              0.2083,            0.026945,            0.001651,            0.001651,            0.001651
                 255,            0.042779,             0.12218,            0.019512,             0.85122,             0.80103,             0.78447,             0.59345,            0.048371,             0.20915,            0.027036,            0.001618,            0.001618,            0.001618
                 256,            0.043057,             0.11997,            0.020328,             0.85614,             0.79984,             0.78703,             0.59576,            0.048347,              0.2079,            0.026891,            0.001585,            0.001585,            0.001585
                 257,            0.042575,             0.12064,            0.020209,             0.85563,             0.79907,             0.78593,             0.59288,            0.048371,             0.20793,            0.026698,            0.001552,            0.001552,            0.001552
                 258,            0.043648,             0.12386,            0.020394,              0.8538,             0.80201,             0.78572,             0.59339,            0.048442,             0.20939,            0.026831,            0.001519,            0.001519,            0.001519
                 259,            0.041885,             0.11775,            0.019402,             0.85747,             0.79794,             0.78508,             0.59424,            0.048395,             0.20999,            0.027001,            0.001486,            0.001486,            0.001486
                 260,            0.042472,             0.12202,            0.020006,             0.85586,             0.80002,             0.78588,              0.5932,            0.048421,             0.20938,            0.026981,            0.001453,            0.001453,            0.001453
                 261,            0.041377,             0.11696,            0.019215,             0.85938,             0.79748,              0.7847,             0.59414,            0.048378,             0.20941,             0.02691,             0.00142,             0.00142,             0.00142
                 262,            0.043217,             0.12255,            0.020409,             0.86261,             0.79534,             0.78588,             0.59458,            0.048324,             0.20941,             0.02687,            0.001387,            0.001387,            0.001387
                 263,            0.041894,             0.11493,            0.019462,             0.86139,             0.79452,             0.78452,             0.59439,            0.048356,             0.20904,            0.026936,            0.001354,            0.001354,            0.001354
                 264,            0.042241,             0.12028,             0.02029,             0.85804,             0.79778,             0.78639,              0.5933,            0.048391,             0.20858,            0.026865,            0.001321,            0.001321,            0.001321
                 265,            0.041538,             0.11887,            0.019517,             0.86019,             0.79857,             0.78671,             0.59424,            0.048421,             0.20974,            0.026958,            0.001288,            0.001288,            0.001288
                 266,             0.04279,             0.11855,            0.019966,             0.85936,             0.79703,             0.78622,             0.59563,            0.048294,                0.21,            0.026891,            0.001255,            0.001255,            0.001255
                 267,            0.042536,             0.12023,              0.0198,             0.85938,             0.79637,             0.78666,             0.59579,            0.048263,             0.20919,            0.026976,            0.001222,            0.001222,            0.001222
                 268,            0.042664,              0.1208,            0.019919,             0.85792,             0.79588,             0.78611,             0.59541,            0.048338,             0.21024,            0.027003,            0.001189,            0.001189,            0.001189
                 269,            0.041643,             0.12006,            0.019502,             0.86068,             0.79491,             0.78594,             0.59464,            0.048363,             0.21004,            0.027018,            0.001156,            0.001156,            0.001156
                 270,            0.041739,             0.11981,            0.019401,             0.85802,             0.79709,             0.78587,             0.59501,            0.048345,             0.21011,            0.026969,            0.001123,            0.001123,            0.001123
                 271,            0.041332,             0.11419,             0.01953,             0.86152,             0.79695,             0.78469,             0.59478,            0.048317,              0.2107,            0.026952,             0.00109,             0.00109,             0.00109
                 272,            0.041216,             0.11942,            0.019184,              0.8586,             0.79658,             0.78501,             0.59395,            0.048318,             0.21008,            0.026952,            0.001057,            0.001057,            0.001057
                 273,            0.041618,              0.1187,            0.019262,             0.85821,              0.7985,             0.78472,             0.59472,            0.048271,             0.20854,            0.026869,            0.001024,            0.001024,            0.001024
                 274,            0.041172,             0.11423,            0.019182,             0.85748,             0.79987,             0.78501,              0.5954,            0.048308,             0.20876,            0.026838,            0.000991,            0.000991,            0.000991
                 275,            0.040925,             0.11534,            0.018963,             0.85563,             0.80092,             0.78538,             0.59544,            0.048304,             0.20863,            0.026839,            0.000958,            0.000958,            0.000958
                 276,            0.041394,             0.11881,            0.019299,             0.85703,              0.7971,             0.78572,             0.59579,            0.048319,              0.2094,            0.026852,            0.000925,            0.000925,            0.000925
                 277,            0.041456,             0.11598,            0.019482,             0.85713,              0.7974,              0.7847,             0.59312,            0.048337,             0.20994,            0.026893,            0.000892,            0.000892,            0.000892
                 278,             0.04142,              0.1188,            0.019261,             0.85647,             0.79739,             0.78416,             0.59451,              0.0483,              0.2105,             0.02698,            0.000859,            0.000859,            0.000859
                 279,             0.04122,             0.11505,            0.019393,             0.85628,             0.80145,             0.78511,             0.59466,            0.048331,               0.211,            0.027003,            0.000826,            0.000826,            0.000826
                 280,            0.041349,             0.11657,            0.019403,             0.85962,             0.79875,             0.78539,             0.59422,            0.048301,             0.20996,            0.026944,            0.000793,            0.000793,            0.000793
                 281,            0.042269,             0.12144,            0.019806,             0.85948,              0.7976,             0.78529,             0.59424,            0.048307,             0.21007,            0.027013,             0.00076,             0.00076,             0.00076
                 282,            0.041926,             0.12085,              0.0197,             0.85976,             0.79669,             0.78577,             0.59539,            0.048319,             0.21063,            0.027033,            0.000727,            0.000727,            0.000727
                 283,              0.0423,              0.1205,            0.019852,             0.85826,             0.79833,             0.78606,             0.59562,            0.048252,             0.21038,            0.026945,            0.000694,            0.000694,            0.000694
                 284,             0.04134,             0.11912,            0.019463,             0.85955,             0.79881,             0.78621,             0.59688,            0.048215,             0.20974,               0.027,            0.000661,            0.000661,            0.000661
                 285,            0.042211,              0.1206,            0.020035,             0.85817,             0.80032,             0.78581,             0.59505,            0.048255,             0.21067,            0.027019,            0.000628,            0.000628,            0.000628
                 286,            0.040617,             0.11695,            0.018861,             0.85727,              0.8015,             0.78573,              0.5932,            0.048319,             0.21201,            0.027046,            0.000595,            0.000595,            0.000595
                 287,             0.04161,             0.11874,            0.019442,             0.85908,             0.79855,             0.78517,             0.59437,            0.048275,             0.21128,            0.026978,            0.000562,            0.000562,            0.000562
                 288,            0.042089,             0.12053,            0.019524,             0.86153,             0.79695,             0.78577,             0.59623,            0.048207,             0.20927,            0.026978,            0.000529,            0.000529,            0.000529
                 289,            0.040677,             0.11603,            0.018745,             0.86084,             0.79671,             0.78552,              0.5971,            0.048214,             0.20955,            0.027034,            0.000496,            0.000496,            0.000496
                 290,            0.041116,             0.11977,            0.019396,             0.85864,               0.799,             0.78587,             0.59596,             0.04819,             0.20971,            0.027053,            0.000463,            0.000463,            0.000463
                 291,            0.042033,             0.11538,            0.019275,             0.85993,             0.79803,             0.78611,             0.59477,            0.048213,             0.20982,            0.026987,             0.00043,             0.00043,             0.00043
                 292,             0.04176,             0.11724,            0.019639,             0.85747,             0.79847,             0.78574,             0.59684,            0.048154,             0.20997,            0.026971,            0.000397,            0.000397,            0.000397
                 293,            0.042067,             0.11722,            0.019616,             0.85966,             0.79897,             0.78572,             0.59596,            0.048224,             0.21046,            0.027042,            0.000364,            0.000364,            0.000364
                 294,            0.042311,             0.12022,            0.019493,             0.86182,             0.79725,             0.78616,             0.59644,            0.048193,             0.21029,             0.02703,            0.000331,            0.000331,            0.000331
                 295,            0.042488,             0.12311,            0.019744,             0.86215,             0.79673,             0.78695,             0.59732,            0.048179,             0.20999,               0.027,            0.000298,            0.000298,            0.000298
                 296,            0.042296,             0.11752,            0.019843,             0.86254,             0.79686,             0.78668,             0.59814,            0.048095,             0.20979,            0.026992,            0.000265,            0.000265,            0.000265
                 297,            0.041205,             0.11531,            0.019247,              0.8626,             0.79795,             0.78621,              0.5958,            0.048168,             0.21059,            0.027007,            0.000232,            0.000232,            0.000232
                 298,            0.042077,             0.11753,            0.019565,             0.86119,             0.79871,             0.78593,             0.59541,             0.04822,             0.21095,            0.027017,            0.000199,            0.000199,            0.000199
                 299,            0.041455,             0.11599,            0.019395,              0.8598,             0.79872,             0.78582,             0.59706,            0.048156,             0.21018,            0.027006,            0.000166,            0.000166,            0.000166
